date,gpr,gpr_act,gpr_threat,gpr_ma7,gpr_event_label
1994-06-26,"63,70","76,21",58.27,120.27,
1994-06-27,"149,02","93,38",169.94,118.13,
1994-06-28,"118,69","100,40",137.58,115.05,
1994-06-29,"103,07","35,43",141.86,116.14,
1994-06-30,"73,68","31,94",95.9,110.43,
1994-07-01,"55,50","48,41",57.69,95.57,
1994-07-02,"96,91","43,91",124.54,94.37,
1994-07-03,"69,27","75,34",57.6,95.16,
1994-07-04,"107,85","143,36",76.87,89.28,
1994-07-05,"121,60","158,85",111.57,89.7,
1994-07-06,"149,14","101,73",176.24,96.28,
1994-07-07,"121,11","65,26",157.87,103.06,
1994-07-08,"131,05","123,39",115.02,113.85,
1994-07-09,"97,31","80,84",107.89,113.91,
1994-07-10,"97,43","64,75",124.22,117.93,
1994-07-11,"131,63","87,48",153.23,121.32,
1994-07-12,"72,01","45,34",88.24,114.24,
1994-07-13,"113,39","64,59",148.16,109.13,
1994-07-14,"99,89","89,95",107.18,106.1,
1994-07-15,"77,61","70,34",76.27,98.47,
1994-07-16,"124,93","112,49",127.34,102.41,
1994-07-17,"40,86","18,80",52.27,94.33,
1994-07-18,"110,00","50,61",140.72,91.24,
1994-07-19,"88,80","76,98",102.73,93.64,
1994-07-20,"82,91","62,98",118.19,89.28,
1994-07-21,"72,51","32,86",98.67,85.37,
1994-07-22,"104,33","96,58",117.74,89.19,
1994-07-23,"103,52","74,30",123.95,86.13,
1994-07-24,"59,45","59,26",54.93,88.79,
1994-07-25,"72,41","27,07",97.84,83.42,
1994-07-26,"99,02","71,79",119.76,84.88,
1994-07-27,"128,02","87,74",159.68,91.32,
1994-07-28,"125,97","115,40",130.22,98.96,
1994-07-29,"143,70","117,55",171.58,104.58,
1994-07-30,"137,85","74,96",187.57,109.49,
1994-07-31,"110,74","90,92",124.59,116.82,
1994-08-01,"178,69","100,49",236.21,132.0,
1994-08-02,"119,04","73,66",184.32,134.86,
1994-08-03,"87,07","55,24",98.73,129.01,
1994-08-04,"113,22","116,51",109.33,127.19,
1994-08-05,"143,87","104,95",169.24,127.21,
1994-08-06,"126,47","130,14",128.91,125.58,
1994-08-07,"84,44","90,65",97.22,121.83,
1994-08-08,"134,11","142,61",148.69,115.46,
1994-08-09,"124,22","90,82",144.61,116.2,
1994-08-10,"107,11","79,10",138.55,119.06,
1994-08-11,"90,37","117,82",69.37,115.8,
1994-08-12,"99,31","77,79",129.76,109.43,
1994-08-13,"123,00","67,65",148.13,108.94,
1994-08-14,"79,12","48,01",108.69,108.18,
1994-08-15,"101,64","46,06",138.3,103.54,
1994-08-16,"91,10","82,56",103.29,98.81,
1994-08-17,"79,37","66,63",76.42,94.84,
1994-08-18,"69,30","27,63",92.2,91.83,
1994-08-19,"85,12","63,64",100.27,89.81,
1994-08-20,"111,13","76,70",135.06,88.11,
1994-08-21,"90,07","53,21",127.6,89.68,
1994-08-22,"89,02","84,08",109.09,87.87,
1994-08-23,"58,26","33,19",69.21,83.18,
1994-08-24,"94,53","47,12",137.56,85.35,
1994-08-25,"96,45","53,05",121.68,89.23,
1994-08-26,"85,85","21,40",136.83,89.33,
1994-08-27,"71,28","50,16",83.68,83.64,
1994-08-28,"65,92","59,15",71.26,80.19,
1994-08-29,"122,53","58,97",161.62,84.98,
1994-08-30,"83,96","7,61",139.63,88.65,
1994-08-31,"122,69","12,87",193.3,92.67,
1994-09-01,"92,28","44,41",127.01,92.07,
1994-09-02,"124,68","47,03",168.13,97.62,
1994-09-03,"56,63","48,39",60.54,95.53,
1994-09-04,"78,33","26,03",108.55,97.3,
1994-09-05,"91,59","81,16",93.09,92.88,
1994-09-06,"87,52","61,07",101.88,93.39,
1994-09-07,"75,29","50,04",97.38,86.62,
1994-09-08,"97,79","24,37",147.38,87.4,
1994-09-09,"63,32","46,51",72.05,78.64,
1994-09-10,"74,13","23,34",110.31,81.14,
1994-09-11,"45,25","24,06",60.21,76.41,
1994-09-12,"109,58","33,61",154.2,78.98,
1994-09-13,"114,71","110,89",104.05,82.87,
1994-09-14,"83,72","65,32",102.92,84.07,
1994-09-15,"121,86","89,51",149.32,87.51,
1994-09-16,"92,29","46,00",126.08,91.65,
1994-09-17,"105,03","88,60",120.93,96.06,
1994-09-18,"81,79","50,18",109.87,101.28,
1994-09-19,"143,47","117,79",161.41,106.13,
1994-09-20,"152,55","65,18",217.46,111.53,
1994-09-21,"98,21","67,78",113.07,113.6,
1994-09-22,"107,81","39,08",152.12,111.59,
1994-09-23,"101,47","32,63",157.87,112.9,
1994-09-24,"80,50","48,15",100.41,109.4,
1994-09-25,"77,80","23,87",119.44,108.83,
1994-09-26,"86,04","34,31",114.47,100.63,
1994-09-27,"161,85","71,71",227.3,101.95,
1994-09-28,"123,38","14,91",198.97,105.55,
1994-09-29,"103,82","71,16",124.1,104.98,
1994-09-30,"101,27","39,08",141.26,104.95,
1994-10-01,"51,02","15,65",71.8,100.74,
1994-10-02,"43,86","23,32",68.07,95.89,
1994-10-03,"100,89","50,29",125.84,98.01,
1994-10-04,"68,14","45,29",81.85,84.63,
1994-10-05,"80,44","43,74",103.37,78.49,
1994-10-06,"69,08","31,30",88.77,73.53,
1994-10-07,"59,69","33,06",71.69,67.59,
1994-10-08,"122,08","64,91",162.43,77.74,
1994-10-09,"71,24","59,18",88.85,81.65,
1994-10-10,"159,86","70,83",228.93,90.07,
1994-10-11,"237,17","139,54",329.76,114.22,
1994-10-12,"146,67","71,33",214.17,123.68,
1994-10-13,"103,92","45,33",151.23,128.66,
1994-10-14,"127,28","71,58",162.83,138.32,
1994-10-15,"125,79","121,61",139.47,138.85,
1994-10-16,"72,01","22,97",105.39,138.96,
1994-10-17,"126,59","92,55",140.36,134.21,
1994-10-18,"142,17","70,87",206.88,120.63,
1994-10-19,"122,41","36,98",178.9,117.17,
1994-10-20,"116,73","106,93",115.43,119.0,
1994-10-21,"105,79","85,69",115.46,115.93,
1994-10-22,"85,84","62,24",123.29,110.22,
1994-10-23,"89,36","89,08",84.92,112.7,
1994-10-24,"96,91","87,83",102.56,108.46,
1994-10-25,"81,92","78,12",88.85,99.85,
1994-10-26,"42,15","42,02",58.42,88.39,
1994-10-27,"98,74","120,66",90.05,85.82,
1994-10-28,"81,91","78,39",81.74,82.41,
1994-10-29,"62,58","62,38",58.54,79.08,
1994-10-30,"63,53","66,35",65.4,75.39,
1994-10-31,"74,69","96,36",73.06,72.22,
1994-11-01,"70,80","66,86",80.56,70.63,
1994-11-02,"70,64","74,13",68.01,74.7,
1994-11-03,"44,34","37,89",52.67,66.93,
1994-11-04,"83,06","99,37",77.36,67.09,
1994-11-05,"55,14","62,83",45.85,66.03,
1994-11-06,"56,75","65,51",64.58,65.06,
1994-11-07,"85,93","119,93",57.16,66.67,
1994-11-08,"51,64","22,06",73.62,63.93,
1994-11-09,"60,07","39,93",76.12,62.42,
1994-11-10,"51,06","63,63",42.46,63.38,
1994-11-11,"134,99","82,82",166.94,70.8,
1994-11-12,"143,16","111,00",191.79,83.37,
1994-11-13,"90,97","50,04",114.77,88.26,
1994-11-14,"98,81","37,53",133.03,90.1,
1994-11-15,"137,07","45,55",215.29,102.31,
1994-11-16,"106,86","132,24",73.54,108.99,
1994-11-17,"107,29","53,48",133.82,117.02,
1994-11-18,"91,83","85,01",109.09,110.86,
1994-11-19,"87,47","37,91",126.5,102.9,
1994-11-20,"43,30","30,83",51.44,96.09,
1994-11-21,"118,46","118,09",133.68,98.9,
1994-11-22,"93,36","96,80",105.58,92.65,
1994-11-23,"81,84","70,94",82.84,89.08,
1994-11-24,"90,88","72,48",105.8,86.74,
1994-11-25,"90,76","55,68",127.71,86.58,
1994-11-26,"101,49","64,75",121.52,88.58,
1994-11-27,"72,15","85,01",65.45,92.71,
1994-11-28,"107,87","107,54",127.07,91.19,
1994-11-29,"154,16","63,05",216.94,99.88,
1994-11-30,"95,55","87,32",105.94,101.84,
1994-12-01,"103,07","77,95",130.04,103.58,
1994-12-02,"148,38","103,55",203.58,111.81,
1994-12-03,"119,33","95,17",134.95,114.36,
1994-12-04,"96,86","70,81",128.87,117.89,
1994-12-05,"116,61","43,06",165.2,119.14,
1994-12-06,"119,21","43,22",168.21,114.14,
1994-12-07,"88,29","63,37",93.97,113.11,
1994-12-08,"75,35","60,10",90.23,109.15,
1994-12-09,"77,32","49,34",92.59,99.0,
1994-12-10,"61,14","71,71",59.82,90.68,
1994-12-11,"58,66","43,09",71.88,85.23,
1994-12-12,"109,69","122,47",80.26,84.24,
1994-12-13,"141,37","137,12",139.79,87.4,
1994-12-14,"56,32","49,13",64.4,82.84,
1994-12-15,"95,08","110,08",81.61,85.66,
1994-12-16,"107,95","107,61",129.03,90.03,
1994-12-17,"114,09","109,82",117.77,97.59,
1994-12-18,"49,25","13,09",76.44,96.25,
1994-12-19,"111,91","53,55",156.34,96.57,
1994-12-20,"125,56","125,17",159.68,94.31,
1994-12-21,"100,27","66,64",123.52,100.59,
1994-12-22,"72,56","50,64",84.48,97.37,
1994-12-23,"61,20","61,01",50.89,90.69,
1994-12-24,"93,18","92,89",77.48,87.7,
1994-12-25,"64,61","85,89",42.98,89.9,
1994-12-26,"151,00","225,80",109.87,95.48,
1994-12-27,"140,53","220,16",125.2,97.62,
1994-12-28,"130,52","107,69",127.25,101.95,
1994-12-29,"59,37","71,02",46.07,100.06,
1994-12-30,"92,57","64,20",120.49,104.54,
1994-12-31,"131,19","130,79",116.88,109.97,
1995-01-01,"77,21","65,97",79.49,111.77,
1995-01-02,"69,98","46,51",87.29,100.2,
1995-01-03,"112,21","80,55",126.9,96.15,
1995-01-04,"87,29","64,12",91.69,89.98,
1995-01-05,"98,66","121,05",75.73,95.59,
1995-01-06,"88,59","76,80",89.68,95.02,
1995-01-07,"109,74","56,73",168.99,91.96,
1995-01-08,"38,64","42,02",35.05,86.45,
1995-01-09,"134,84","125,46",134.55,95.71,
1995-01-10,"83,41","71,27",92.48,91.6,
1995-01-11,"101,56","93,46",110.44,93.63,
1995-01-12,"81,46","101,51",62.09,91.18,
1995-01-13,"76,55","41,63",109.95,89.46,
1995-01-14,"71,32","47,40",85.67,83.97,
1995-01-15,"46,25","14,19",65.09,85.06,
1995-01-16,"100,65","122,15",80.05,80.17,
1995-01-17,"69,87","49,17",75.18,78.24,
1995-01-18,"96,95","72,49",100.77,77.58,
1995-01-19,"75,29","42,89",101.36,76.7,
1995-01-20,"68,49","71,87",53.95,75.55,
1995-01-21,"89,42","46,51",109.92,78.13,
1995-01-22,"37,26","52,01",18.59,76.85,
1995-01-23,"84,26","106,10",88.5,74.5,
1995-01-24,"90,19","106,26",81.82,77.41,
1995-01-25,"88,39","76,62",102.26,76.18,
1995-01-26,"47,64","58,45",42.66,72.23,
1995-01-27,"56,32","56,15",58.54,70.5,
1995-01-28,"48,12","39,98",53.36,64.6,
1995-01-29,"39,05","35,40",47.24,64.85,
1995-01-30,"131,10","130,70",109.02,71.55,
1995-01-31,"124,62","104,20",127.03,76.46,
1995-02-01,"76,84","102,14",56.79,74.82,
1995-02-02,"54,07","43,12",53.95,75.73,
1995-02-03,"47,48","43,69",48.59,74.47,
1995-02-04,"38,70","30,86",45.05,73.12,
1995-02-05,"72,09","28,75",95.91,77.84,
1995-02-06,"88,22","114,33",73.36,71.72,
1995-02-07,"83,34","74,77",76.23,65.82,
1995-02-08,"62,06","85,07",38.7,63.71,
1995-02-09,"86,70","93,63",72.09,68.37,
1995-02-10,"102,74","105,96",88.38,76.26,
1995-02-11,"89,63","124,32",51.85,83.54,
1995-02-12,"65,09","93,74",48.11,82.54,
1995-02-13,"82,36","91,23",60.87,81.7,
1995-02-14,"73,61","89,69",47.61,80.31,
1995-02-15,"96,86","84,97",103.09,85.29,
1995-02-16,"78,28","49,66",112.43,84.08,
1995-02-17,"84,67","98,47",76.27,81.5,
1995-02-18,"80,60","64,28",93.83,80.21,
1995-02-19,"90,51","108,27",78.27,83.84,
1995-02-20,"100,54","137,16",61.6,86.44,
1995-02-21,"120,23","107,46",131.0,93.1,
1995-02-22,"94,20","117,38",71.8,92.72,
1995-02-23,"75,94","79,31",66.16,92.38,
1995-02-24,"100,27","66,64",117.34,94.61,
1995-02-25,"72,19","47,98",86.7,93.41,
1995-02-26,"31,62","28,02",40.89,85.0,
1995-02-27,"49,63","41,23",48.14,77.72,
1995-02-28,"65,63","30,79",83.47,69.92,
1995-03-01,"81,84","78,04",71.01,68.16,
1995-03-02,"46,45","42,75",41.6,63.95,
1995-03-03,"54,01","50,25",53.89,57.34,
1995-03-04,"66,49","62,38",65.04,56.52,
1995-03-05,"49,81","35,47",53.26,59.12,
1995-03-06,"112,77","93,68",117.21,68.14,
1995-03-07,"65,35","65,15",54.34,68.1,
1995-03-08,"81,49","77,70",76.6,68.05,
1995-03-09,"92,81","106,76",71.24,74.67,
1995-03-10,"71,86","85,96",59.75,77.22,
1995-03-11,"70,56","62,53",84.75,77.81,
1995-03-12,"49,02","55,85",34.94,77.69,
1995-03-13,"88,73","84,24",91.35,74.26,
1995-03-14,"80,24","76,18",76.25,76.39,
1995-03-15,"99,11","45,60",133.13,78.9,
1995-03-16,"44,49","47,76",39.84,72.0,
1995-03-17,"50,68","50,53",48.17,68.98,
1995-03-18,"69,33","38,40",83.28,68.8,
1995-03-19,"31,42","41,76",29.03,66.28,
1995-03-20,"108,46","135,16",90.19,69.1,
1995-03-21,"138,02","178,07",94.52,77.36,
1995-03-22,"119,88","151,38",99.68,80.33,
1995-03-23,"150,57","125,67",157.23,95.48,
1995-03-24,"136,03","117,29",134.52,107.67,
1995-03-25,"52,84","72,94",33.8,105.32,
1995-03-26,"76,96","106,74",50.08,111.82,
1995-03-27,"91,26","81,88",106.23,109.37,
1995-03-28,"117,01","88,49",147.62,106.36,
1995-03-29,"106,12","113,35",94.55,104.4,
